trade_id_ref,stage,root_cause_category,origin_date,resolved_date,resolution_days,still_open_at_window_end,max_escalation_tier_reached
coinbase:1073149272,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460345,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460400,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460409,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460410,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460428,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460437,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460452,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460523,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460535,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149297,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149299,clearing,MISSING_RECORD,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073149309,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149308,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460602,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460621,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460626,clearing,PRICING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582460664,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460668,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460671,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460694,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582460702,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460710,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149313,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149314,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460713,clearing,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582460715,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149319,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460725,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149328,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073149330,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582460771,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460830,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149346,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582460903,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582460981,clearing,QUANTITY,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582460983,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582460989,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461070,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461079,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461083,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149374,clearing,MISSING_RECORD,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582461107,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461110,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149382,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073149397,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461117,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461120,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149402,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461217,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461227,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461267,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149428,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149434,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461271,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461295,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149438,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461324,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149451,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582461330,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149456,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149462,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582461360,clearing,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582461396,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461490,clearing,MISSING_RECORD,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582461499,clearing,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582461508,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582461545,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582461557,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461562,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461588,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461627,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461656,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461661,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582461674,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461685,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582461697,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149517,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149520,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149528,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
binance:6582461716,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149534,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073149539,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461722,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461779,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149549,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149551,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461809,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149572,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149573,clearing,MISSING_RECORD,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073149575,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149585,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582461842,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149599,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149594,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149604,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461850,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582461852,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582461855,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582461897,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461898,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149617,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149618,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149634,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073149629,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149621,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461963,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149645,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461983,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582461997,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582461998,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462041,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462140,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462146,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462166,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149703,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462170,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582462175,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462194,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462207,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462236,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462285,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462338,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149742,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149740,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149743,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462343,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462380,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462384,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462385,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462389,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582462397,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462422,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462434,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462435,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149752,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149755,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073149756,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462438,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149759,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462443,clearing,REFERENCE_DATA,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
binance:6582462445,clearing,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
coinbase:1073149774,clearing,QUANTITY,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582462457,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149777,clearing,TIMING,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
kraken:105348708,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462466,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149800,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149801,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149805,clearing,REFERENCE_DATA,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582462540,clearing,QUANTITY,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462542,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462543,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462590,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462641,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462659,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462702,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582462715,clearing,REFERENCE_DATA,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582462722,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582462723,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462727,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462733,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582462737,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462749,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462752,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149819,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149832,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149840,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462778,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149847,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149859,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149860,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149862,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149866,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149864,clearing,MISSING_RECORD,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582462782,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582462788,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149871,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149873,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348717,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348719,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
kraken:105348720,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348724,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
kraken:105348725,clearing,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073149890,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149897,clearing,PRICING,2026-08-19,2026-08-23,4,False,TIER2_ESCALATED
coinbase:1073149904,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073149921,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073149923,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582462959,clearing,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
binance:6582462963,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582462964,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463089,clearing,REFERENCE_DATA,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582463124,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073149987,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463196,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073150010,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463202,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150023,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463226,clearing,TIMING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073150052,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150057,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150058,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073150065,clearing,MISSING_RECORD,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073150070,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150072,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463266,clearing,REFERENCE_DATA,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150082,clearing,TIMING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582463396,clearing,MISSING_RECORD,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582463456,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582463507,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463570,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582463573,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582463578,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463581,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150096,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150108,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150112,clearing,QUANTITY,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
coinbase:1073150110,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150114,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463626,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463631,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150123,clearing,TIMING,2026-08-19,,,True,TIER4_CRITICAL_AGED
coinbase:1073150127,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463640,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073150144,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150147,clearing,PRICING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150154,clearing,MISSING_RECORD,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150153,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150162,clearing,TIMING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582463650,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150172,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150173,clearing,REFERENCE_DATA,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
coinbase:1073150185,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150192,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463663,clearing,TIMING,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
binance:6582463664,clearing,TIMING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150211,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150218,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150234,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150243,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150244,clearing,QUANTITY,2026-08-19,2026-08-21,2,False,TIER1_NORMAL
coinbase:1073150246,clearing,PRICING,2026-08-19,2026-08-22,3,False,TIER2_ESCALATED
binance:6582463768,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463796,clearing,PRICING,2026-08-19,2026-08-26,7,False,TIER3_MANAGEMENT
binance:6582463800,clearing,QUANTITY,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582463821,clearing,PRICING,2026-08-19,,,True,TIER4_CRITICAL_AGED
binance:6582463830,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582463918,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
binance:6582463926,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150266,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150269,clearing,PRICING,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150271,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463948,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073150273,clearing,REFERENCE_DATA,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
coinbase:1073150278,clearing,PRICING,2026-08-19,2026-08-25,6,False,TIER2_ESCALATED
coinbase:1073150282,clearing,PRICING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073150284,clearing,TIMING,2026-08-19,2026-08-20,1,False,TIER1_NORMAL
coinbase:1073150289,clearing,QUANTITY,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463962,clearing,MISSING_RECORD,2026-08-19,2026-08-19,0,False,TIER1_NORMAL
binance:6582463964,clearing,QUANTITY,2026-08-19,2026-08-24,5,False,TIER2_ESCALATED
