trade_id_ref,clearing_ref,reported_venue,reported_symbol,reported_side,reported_price,reported_quantity,statement_date,received_at,is_synthetic,injected_break_type
coinbase:1073147387,CLEARING-COI-1073147387,coinbase,BTC-USD,buy,68615.00000000,0.01000000,2026-08-19,2026-08-19T19:10:05.236355+00:00,1,none
coinbase:1073147386,CLEARING-COI-1073147386,coinbase,BTC-USD,buy,68615.99000000,0.00000110,2026-08-19,2026-08-19T21:25:49.827000+00:00,1,none
coinbase:1073147385,CLEARING-COI-1073147385,coinbase,BTC-USD,buy,68616.00000000,0.00000350,2026-08-19,2026-08-19T21:23:32.145612+00:00,1,none
coinbase:1073147384,CLEARING-COI-1073147384,coinbase,BTC-USD,buy,68616.01000000,0.00000110,2026-08-19,2026-08-19T18:21:02.252005+00:00,1,none
coinbase:1073147389,CLEARING-COI-1073147389,coinbase,BTC-USD,buy,69979.07753264,0.00000001,2026-08-19,2026-08-19T21:11:43.765510+00:00,1,price_mismatch
binance:6582451702,CLEARING-BIN-6582451702,binance,BTCUSDT,sell,68652.26000000,0.00030000,2026-08-19,2026-08-19T22:02:19.882056+00:00,1,none
binance:6582451706,CLEARING-BIN-6582451706,binance,BTCUSDT,sell,68652.26000000,0.24206000,2026-08-19,2026-08-19T19:57:00.875311+00:00,1,none
binance:6582451722,CLEARING-BIN-6582451722,binance,BTCUSDT,sell,68652.25000000,0.00114000,2026-08-19,2026-08-19T18:16:25.280651+00:00,1,none
binance:6582451736,CLEARING-BIN-6582451736,binance,BTCUSDT,sell,68652.24000000,0.00040000,2026-08-19,2026-08-19T19:41:27.715410+00:00,1,none
binance:6582451741,CLEARING-BIN-6582451741,binance,BTCUSDT,sell,68652.00000000,0.00008000,2026-08-19,2026-08-19T18:40:49.521445+00:00,1,none
binance:6582451742,CLEARING-BIN-6582451742,binance,BTCUSDT,sell,68650.42000000,0.00008133,2026-08-19,2026-08-19T19:09:04.282594+00:00,1,quantity_mismatch
binance:6582451743,CLEARING-BIN-6582451743,binance,BTCUSDT,sell,68650.38000000,0.00009000,2026-08-19,2026-08-19T17:52:14.179312+00:00,1,none
binance:6582451744,CLEARING-BIN-6582451744,binance,BTCUSDT,sell,68649.85000000,0.00024000,2026-08-19,2026-08-19T20:12:26.939744+00:00,1,none
coinbase:1073147391,CLEARING-COI-1073147391,coinbase,BTC-USD,buy,68611.76000000,0.08250000,2026-08-19,2026-08-19T20:58:08.893822+00:00,1,none
coinbase:1073147390,CLEARING-COI-1073147390,coinbase,BTC-USD,buy,68611.76000000,0.00001699,2026-08-19,2026-08-19T16:52:21.083744+00:00,1,none
coinbase:1073147392,CLEARING-COI-1073147392,coinbase,BTC-USD,sell,68611.77000000,0.00000001,2026-08-19,2026-08-19T21:30:54.395447+00:00,1,none
binance:6582451747,CLEARING-BIN-6582451747,binance,BTCUSDT,sell,68649.84000000,0.00107000,2026-08-19,2026-08-19T17:56:29.282539+00:00,1,none
binance:6582451760,CLEARING-BIN-6582451760,binance,BTCUSDT,sell,68649.83000000,0.00016000,2026-08-19,2026-08-19T20:51:08.535618+00:00,1,none
binance:6582451762,CLEARING-BIN-6582451762,binance,BTCUSDT,sell,68648.84000000,0.00008000,2026-08-19,2026-08-19T21:55:28.642927+00:00,1,none
binance:6582451763,CLEARING-BIN-6582451763,binance,BTCUSDT,sell,68648.21000000,0.00008000,2026-08-19,2026-08-19T20:08:58.378498+00:00,1,none
binance:6582451764,CLEARING-BIN-6582451764,binance,BTCUSDT,sell,68647.90000000,0.00018000,2026-08-19,2026-08-19T19:09:20.561800+00:00,1,none
binance:6582451765,CLEARING-BIN-6582451765,binance,BTCUSDT,sell,68647.41000000,0.00024000,2026-08-19,2026-08-19T20:13:02.634737+00:00,1,none
coinbase:1073147393,CLEARING-COI-1073147393,coinbase,BTC-USD,buy,68609.00000000,0.00002516,2026-08-19,2026-08-19T18:46:25.519348+00:00,1,none
binance:6582451768,CLEARING-BIN-6582451768,binance,BTCUSDT,sell,68647.40000000,0.01753000,2026-08-19,2026-08-19T17:35:52.287549+00:00,1,none
coinbase:1073147394,CLEARING-COI-1073147394,coinbase,BTC-USD,sell,68611.14000000,0.00000001,2026-08-19,2026-08-19T18:25:18.424218+00:00,1,none
coinbase:1073147395,CLEARING-COI-1073147395,coinbase,BTC-USD,buy,68609.00000000,0.00000009,2026-08-19,2026-08-19T18:31:22.325128+00:00,1,none
coinbase:1073147396,CLEARING-COI-1073147396,coinbase,BTC-USD,buy,68611.10000000,0.00016708,2026-08-19,2026-08-19T17:07:28.716847+00:00,1,none
coinbase:1073147397,CLEARING-COI-1073147397,coinbase,BTC-USD,sell,68611.11000000,0.00000001,2026-08-19,2026-08-19T19:02:19.416230+00:00,1,none
coinbase:1073147399,CLEARING-COI-1073147399,coinbase,BTC-USD,buy,68611.10000000,0.02974545,2026-08-19,2026-08-19T20:19:24.853533+00:00,1,none
coinbase:1073147398,CLEARING-COI-1073147398,coinbase,BTC-USD,buy,68611.10000000,0.04383292,2026-08-19,2026-08-19T20:04:37.607931+00:00,1,none
coinbase:1073147400,CLEARING-COI-1073147400,coinbase,BTC-USD,sell,68611.11000000,0.00000001,2026-08-19,2026-08-19T17:23:41.800152+00:00,1,none
coinbase:1073147401,CLEARING-COI-1073147401,coinbase,BTC-USD,buy,68611.10000000,0.00041500,2026-08-19,2026-08-19T18:07:15.978858+00:00,1,none
binance:6582451778,CLEARING-BIN-6582451778,binance,BTCUSDT,sell,68647.40000000,0.00010000,2026-08-19,2026-08-19T19:19:23.747078+00:00,1,none
coinbase:1073147402,CLEARING-COI-1073147402,coinbase,BTC-USD,sell,68611.11000000,0.00000001,2026-08-19,2026-08-19T19:10:08.960073+00:00,1,none
coinbase:1073147403,CLEARING-COI-1073147403,coinbase,BTC-USD,sell,68611.11000000,0.00000001,2026-08-19,2026-08-19T16:58:26.422037+00:00,1,none
binance:6582451779,CLEARING-BIN-6582451779,binance,BTCUSDT,sell,68647.40000000,0.00742000,2026-08-19,2026-08-19T17:31:15.098451+00:00,1,none
coinbase:1073147404,CLEARING-COI-1073147404,coinbase,BTC-USD,sell,68611.11000000,0.00000001,2026-08-19,2026-08-19T21:11:23.984282+00:00,1,none
coinbase:1073147405,CLEARING-COI-1073147405,coinbase,BTC-USD,buy,68611.10000000,0.00000003,2026-08-19,2026-08-19T17:44:18.552500+00:00,1,none
coinbase:1073147406,CLEARING-COI-1073147406,coinbase,BTC-USD,sell,68611.11000000,0.00000001,2026-08-19,2026-08-19T22:04:17.094762+00:00,1,none
coinbase:1073147410,CLEARING-COI-1073147410,coinbase,BTC-USD,sell,68612.49000000,0.01457461,2026-08-19,2026-08-19T16:52:48.332432+00:00,1,none
coinbase:1073147409,CLEARING-COI-1073147409,coinbase,BTC-USD,sell,68612.49000000,0.01457461,2026-08-19,2026-08-19T17:13:55.944263+00:00,1,none
coinbase:1073147408,CLEARING-COI-1073147408,coinbase,BTC-USD,sell,68612.48000000,0.00139126,2026-08-19,2026-08-19T21:32:24.140589+00:00,1,none
coinbase:1073147407,CLEARING-COI-1073147407,coinbase,BTC-USD,sell,68611.11000000,0.00619224,2026-08-19,2026-08-19T19:00:32.875011+00:00,1,none
coinbase:1073147412,CLEARING-COI-1073147412,coinbase,BTC-USD,sell,68612.91000000,0.00612154,2026-08-19,2026-08-19T20:23:11.270887+00:00,1,none
coinbase:1073147411,CLEARING-COI-1073147411,coinbase,BTC-USD,sell,68611.11000000,0.00619218,2026-08-22,2026-08-22T03:02:01.858449+00:00,1,timing_breach
coinbase:1073147414,CLEARING-COI-1073147414,coinbase,BTC-USD,sell,68612.83000000,0.00612145,2026-08-19,2026-08-19T17:23:10.429565+00:00,1,none
coinbase:1073147413,CLEARING-COI-1073147413,coinbase,BTC-USD,sell,68611.11000000,0.00612145,2026-08-19,2026-08-19T21:54:06.290619+00:00,1,none
binance:6582451780,CLEARING-BIN-6582451780,binance,BTCUSDT,buy,68647.41000000,0.00010000,2026-08-19,2026-08-19T21:19:48.019337+00:00,1,none
binance:6582451781,CLEARING-BIN-6582451781,binance,BTCUSDT,buy,68647.41000000,1.09211000,2026-08-19,2026-08-19T21:53:39.007380+00:00,1,none
binance:6582451793,CLEARING-BIN-6582451793,binance,BTCUSDT,buy,68647.41000000,0.02000000,2026-08-19,2026-08-19T21:38:08.602274+00:00,1,none
binance:6582451794,CLEARING-BIN-6582451794,binance,BTCUSDT,buy,68647.41000000,0.00400000,2026-08-19,2026-08-19T17:26:35.305302+00:00,1,none
binance:6582451795,CLEARING-BIN-6582451795,binance,BTCUSDT,buy,68647.41000000,0.14568000,2026-08-19,2026-08-19T18:34:54.085037+00:00,1,none
binance:6582451801,CLEARING-BIN-6582451801,binance,BTCUSDT,buy,68647.41000000,0.00860000,2026-08-19,2026-08-19T18:54:55.250243+00:00,1,none
binance:6582451802,CLEARING-BIN-6582451802,binance,BTCUSDT,buy,68647.41000000,0.04300000,2026-08-19,2026-08-19T18:04:05.801968+00:00,1,none
binance:6582451803,CLEARING-BIN-6582451803,binance,BTCUSDT,buy,68647.41000000,0.16122000,2026-08-19,2026-08-19T17:33:50.930592+00:00,1,none
binance:6582451808,CLEARING-BIN-6582451808,binance,BTCUSDT,buy,68647.41000000,0.01600000,2026-08-19,2026-08-19T22:06:18.714824+00:00,1,none
binance:6582451809,CLEARING-BIN-6582451809,binance,BTCUSDT,buy,68647.41000000,0.00320000,2026-08-19,2026-08-19T18:10:09.490225+00:00,1,none
binance:6582451832,CLEARING-BIN-6582451832,binance,BTCUSDT,buy,68648.22000000,0.00016000,2026-08-19,2026-08-19T19:28:03.334887+00:00,1,none
binance:6582451834,CLEARING-BIN-6582451834,binance,BTCUSDT,buy,68649.75000000,0.00024000,2026-08-19,2026-08-19T21:59:18.710611+00:00,1,none
binance:6582451837,CLEARING-BIN-6582451837,binance,BTCUSDT,buy,68649.76000000,0.00066000,2026-08-19,2026-08-19T19:06:05.108067+00:00,1,none
binance:6582451845,CLEARING-BIN-6582451845,binance,BTCUSDT,buy,68649.77000000,0.00008000,2026-08-19,2026-08-19T22:04:07.881731+00:00,1,none
binance:6582451846,CLEARING-BIN-6582451846,binance,BTCUSDT,buy,68650.42000000,0.00008000,2026-08-19,2026-08-19T21:55:26.289369+00:00,1,none
binance:6582451847,CLEARING-BIN-6582451847,binance,BTCUSDT,buy,68650.69000000,0.00024000,2026-08-19,2026-08-19T20:42:24.528337+00:00,1,none
binance:6582451850,CLEARING-BIN-6582451850,binance,BTCUSDT,buy,68650.70000000,0.00050000,2026-08-19,2026-08-19T16:53:11.523367+00:00,1,none
binance:6582451856,CLEARING-BIN-6582451856,binance,BTCUSDT,buy,68650.70000000,0.00017000,2026-08-19,2026-08-19T20:06:09.385711+00:00,1,none
binance:6582451859,CLEARING-BIN-6582451859,binance,BTCUSDT,buy,68650.71000000,0.00008000,2026-08-19,2026-08-19T20:24:46.279002+00:00,1,none
binance:6582451860,CLEARING-BIN-6582451860,binance,BTCUSDT,buy,68652.25000000,0.00066000,2026-08-19,2026-08-19T20:34:09.770615+00:00,1,none
binance:6582451868,CLEARING-BIN-6582451868,binance,BTCUSDT,buy,68652.26000000,0.00016000,2026-08-19,2026-08-19T18:05:19.839418+00:00,1,none
binance:6582451870,CLEARING-BIN-6582451870,binance,BTCUSDT,buy,68652.27000000,0.00055000,2026-08-19,2026-08-19T18:28:17.774333+00:00,1,none
binance:6582451876,CLEARING-BIN-6582451876,binance,BTCUSDT,buy,68652.28000000,0.00040000,2026-08-19,2026-08-19T18:45:58.788949+00:00,1,none
binance:6582451881,CLEARING-BIN-6582451881,binance,BTCUSDT,buy,68652.29000000,0.00016000,2026-08-19,2026-08-19T17:26:30.922621+00:00,1,none
binance:6582451883,CLEARING-BIN-6582451883,binance,BTCUSDT,buy,68652.38000000,0.00040000,2026-08-19,2026-08-19T21:29:15.671355+00:00,1,none
binance:6582451888,CLEARING-BIN-6582451888,binance,BTCUSDT,buy,68652.95000000,0.00024000,2026-08-19,2026-08-19T21:46:28.082180+00:00,1,none
coinbase:1073147415,CLEARING-COI-1073147415,coinbase,BTC-USD,sell,68617.50000000,0.00144243,2026-08-19,2026-08-19T22:08:58.519004+00:00,1,none
coinbase:1073147416,CLEARING-COI-1073147416,coinbase,BTC-USD,sell,68617.50000000,0.00467881,2026-08-19,2026-08-19T17:16:01.217358+00:00,1,none
coinbase:1073147418,CLEARING-COI-1073147418,coinbase,BTC-USD,sell,68619.81000000,0.00765156,2026-08-19,2026-08-19T18:03:56.378977+00:00,1,none
coinbase:1073147417,CLEARING-COI-1073147417,coinbase,BTC-USD,sell,68618.20000000,0.00001700,2026-08-19,2026-08-19T21:40:01.147179+00:00,1,none
coinbase:1073147420,CLEARING-COI-1073147420,coinbase,BTC-USD,sell,68621.43000000,0.00002915,2026-08-19,2026-08-19T20:14:35.047634+00:00,1,none
coinbase:1073147419,CLEARING-COI-1073147419,coinbase,BTC-USD,sell,68621.42000000,0.00001700,2026-08-19,2026-08-19T20:59:15.733953+00:00,1,none
binance:6582451891,CLEARING-BIN-6582451891,binance,BTCUSDT,buy,68652.96000000,0.00083000,2026-08-19,2026-08-19T16:57:25.123288+00:00,1,none
binance:6582451901,CLEARING-BIN-6582451901,binance,BTCUSDT,buy,68652.97000000,0.00008000,2026-08-19,2026-08-19T21:17:53.582052+00:00,1,none
binance:6582451902,CLEARING-BIN-6582451902,binance,BTCUSDT,buy,68653.65000000,0.00099000,2026-08-19,2026-08-19T19:21:41.901411+00:00,1,none
coinbase:1073147421,CLEARING-COI-1073147421,coinbase,BTC-USD,sell,68623.51000000,0.00000001,2026-08-19,2026-08-19T21:23:49.367612+00:00,1,none
binance:6582451914,CLEARING-BIN-6582451914,binance,BTCUSDT,buy,68653.66000000,0.00083000,2026-08-19,2026-08-19T21:35:34.226299+00:00,1,none
binance:6582451924,CLEARING-BIN-6582451924,binance,BTCUSDT,buy,68653.67000000,0.00008000,2026-08-19,2026-08-19T21:18:17.491142+00:00,1,none
binance:6582451925,CLEARING-BIN-6582451925,binance,BTCUSDT,buy,68654.24000000,0.00032000,2026-08-19,2026-08-19T19:33:19.777376+00:00,1,none
binance:6582451929,CLEARING-BIN-6582451929,binance,BTCUSDT,buy,68654.29000000,0.00008000,2026-08-19,2026-08-19T20:04:56.249652+00:00,1,none
binance:6582451930,CLEARING-BIN-6582451930,binance,BTCUSDT,buy,68654.83000000,0.00018000,2026-08-19,2026-08-19T20:49:42.507308+00:00,1,none
binance:6582451931,CLEARING-BIN-6582451931,binance,BTCUSDT,buy,68655.40000000,0.00016000,2026-08-19,2026-08-19T16:55:15.901688+00:00,1,none
binance:6582451933,CLEARING-BIN-6582451933,binance,BTCUSDT,buy,68656.00000000,0.00024317,2026-08-19,2026-08-19T21:07:16.536493+00:00,1,quantity_mismatch
binance:6582451936,CLEARING-BIN-6582451936,binance,BTCUSDT,buy,68656.01000000,0.00030000,2026-08-19,2026-08-19T18:58:27.472630+00:00,1,none
binance:6582451940,CLEARING-BIN-6582451940,binance,BTCUSDT,sell,68656.00000000,0.01124000,2026-08-19,2026-08-19T18:29:46.069692+00:00,1,none
binance:6582451941,CLEARING-BIN-6582451941,binance,BTCUSDT,sell,68656.00000000,0.00086000,2026-08-21,2026-08-21T17:03:22.453974+00:00,1,timing_breach
binance:6582451942,CLEARING-BIN-6582451942,binance,BTCUSDT,buy,68656.01000000,0.00017000,2026-08-19,2026-08-19T21:20:20.748353+00:00,1,none
binance:6582451945,CLEARING-BIN-6582451945,binance,BTCUSDT,buy,68656.01000000,0.00286000,2026-08-19,2026-08-19T21:25:44.321510+00:00,1,none
binance:6582451959,CLEARING-BIN-6582451959,binance,BTCUSDT,buy,68656.02000000,0.00008000,2026-08-19,2026-08-19T21:07:48.822439+00:00,1,none
binance:6582451960,CLEARING-BIN-6582451960,binance,BTCUSDT,buy,68656.80000000,0.00016000,2026-08-19,2026-08-19T19:24:06.141503+00:00,1,none
binance:6582451962,CLEARING-BIN-6582451962,binance,BTCUSDT,buy,68656.88000000,0.00017000,2026-08-19,2026-08-19T18:12:15.966616+00:00,1,none
binance:6582451964,CLEARING-BIN-6582451964,binance,BTCUSDT,buy,68658.01000000,0.00024000,2026-08-19,2026-08-19T21:19:04.523465+00:00,1,none
coinbase:1073147422,CLEARING-COI-1073147422,coinbase,BTC-USD,sell,68623.50000000,0.00000001,2026-08-19,2026-08-19T17:51:48.077561+00:00,1,none
binance:6582451967,CLEARING-BIN-6582451967,binance,BTCUSDT,buy,68658.02000000,0.00015000,2026-08-19,2026-08-19T17:46:15.952225+00:00,1,none
binance:6582451969,CLEARING-BIN-6582451969,binance,BTCUSDT,buy,68658.02000000,0.00148000,2026-08-19,2026-08-19T21:58:00.841666+00:00,1,none
binance:6582451987,CLEARING-BIN-6582451987,binance,BTCUSDT,buy,68658.03000000,0.00008000,2026-08-19,2026-08-19T18:00:19.495243+00:00,1,none
binance:6582451988,CLEARING-BIN-6582451988,binance,BTCUSDT,buy,68658.39000000,0.00016000,2026-08-19,2026-08-19T21:50:52.274567+00:00,1,none
binance:6582451990,CLEARING-BIN-6582451990,binance,BTCUSDT,buy,68658.41000000,0.00016000,2026-08-19,2026-08-19T20:13:01.871679+00:00,1,none
binance:6582451992,CLEARING-BIN-6582451992,binance,BTCUSDT,buy,68658.91000000,0.00016000,2026-08-19,2026-08-19T22:07:42.375921+00:00,1,none
binance:6582451994,CLEARING-BIN-6582451994,binance,BTCUSDT,buy,68658.95000000,0.00024000,2026-08-19,2026-08-19T20:37:39.620853+00:00,1,none
coinbase:1073147423,CLEARING-COI-1073147423,coinbase,BTC-USD,buy,68623.49000000,0.00034088,2026-08-19,2026-08-19T18:58:35.189501+00:00,1,none
coinbase:1073147424,CLEARING-COI-1073147424,coinbase,BTC-USD,buy,68623.49000000,0.00007021,2026-08-19,2026-08-19T18:12:05.844301+00:00,1,none
binance:6582451997,CLEARING-BIN-6582451997,binance,BTCUSDT,buy,68658.96000000,0.00135000,2026-08-22,2026-08-22T13:44:18.442261+00:00,1,timing_breach
coinbase:1073147425,CLEARING-COI-1073147425,coinbase,BTC-USD,buy,68623.50000000,0.00000001,2026-08-19,2026-08-19T20:43:22.717675+00:00,1,side_mismatch
binance:6582451998,CLEARING-BIN-6582451998,binance,BTCUSDT,buy,68658.96000000,0.00200000,2026-08-19,2026-08-19T21:49:50.549168+00:00,1,none
coinbase:1073147426,CLEARING-COI-1073147426,coinbase,BTC-USD,buy,68623.49000000,0.00000001,2026-08-19,2026-08-19T20:28:32.309844+00:00,1,none
binance:6582451999,CLEARING-BIN-6582451999,binance,BTCUSDT,sell,68658.96000000,0.00304000,2026-08-19,2026-08-19T20:41:43.423497+00:00,1,side_mismatch
binance:6582452000,CLEARING-BIN-6582452000,binance,BTCUSDT,buy,68658.96000000,0.00044000,2026-08-19,2026-08-19T21:30:41.230141+00:00,1,none
coinbase:1073147427,CLEARING-COI-1073147427,coinbase,BTC-USD,sell,68623.50000000,0.00000001,2026-08-19,2026-08-19T18:21:16.581996+00:00,1,none
binance:6582452001,CLEARING-BIN-6582452001,binance,BTCUSDT,buy,68658.96000000,0.00030000,2026-08-19,2026-08-19T17:29:12.894759+00:00,1,none
binance:6582452005,CLEARING-BIN-6582452005,binance,BTCUSDT,buy,68658.96000000,0.00117000,2026-08-19,2026-08-19T20:04:16.629173+00:00,1,none
binance:6582452019,CLEARING-BIN-6582452019,binance,BTCUSDT,buy,68658.97000000,0.00016000,2026-08-19,2026-08-19T18:19:37.741452+00:00,1,none
binance:6582452021,CLEARING-BIN-6582452021,binance,BTCUSDT,buy,68659.10000000,0.00008000,2026-08-19,2026-08-19T19:04:17.943624+00:00,1,none
binance:6582452022,CLEARING-BIN-6582452022,binance,BTCUSDT,buy,68659.22000000,0.00016000,2026-08-19,2026-08-19T17:34:24.658472+00:00,1,none
binance:6582452024,CLEARING-BIN-6582452024,binance,BTCUSDT,buy,68660.11000000,0.00017000,2026-08-19,2026-08-19T18:12:38.619385+00:00,1,none
binance:6582452026,CLEARING-BIN-6582452026,binance,BTCUSDT,buy,68660.40000000,0.00016000,2026-08-19,2026-08-19T21:45:40.089052+00:00,1,none
binance:6582452028,CLEARING-BIN-6582452028,binance,BTCUSDT,buy,68661.33000000,0.00024000,2026-08-19,2026-08-19T20:32:03.478306+00:00,1,none
binance:6582452031,CLEARING-BIN-6582452031,binance,BTCUSDT,buy,68661.34000000,0.00010000,2026-08-19,2026-08-19T16:49:39.342797+00:00,1,none
binance:6582452033,CLEARING-BIN-6582452033,binance,BTCUSDT,buy,68661.34000000,0.01000000,2026-08-19,2026-08-19T18:32:55.272397+00:00,1,none
binance:6582452044,CLEARING-BIN-6582452044,binance,BTCUSDT,buy,68661.34000000,0.02000000,2026-08-19,2026-08-19T20:32:54.681496+00:00,1,none
binance:6582452045,CLEARING-BIN-6582452045,binance,BTCUSDT,buy,68661.34000000,0.01100000,2026-08-19,2026-08-19T20:40:02.378700+00:00,1,none
binance:6582452046,CLEARING-BIN-6582452046,binance,BTCUSDT,buy,68661.34000000,0.00900000,2026-08-19,2026-08-19T18:10:48.273760+00:00,1,none
binance:6582452047,CLEARING-BIN-6582452047,binance,BTCUSDT,buy,68661.34000000,0.00900000,2026-08-21,2026-08-21T08:14:53.654010+00:00,1,timing_breach
binance:6582452048,CLEARING-BIN-6582452048,binance,BTCUSDT,buy,68661.34000000,0.01800000,2026-08-19,2026-08-19T21:45:57.893440+00:00,1,none
binance:6582452049,CLEARING-BIN-6582452049,binance,BTCUSDT,buy,68661.34000000,0.00300000,2026-08-19,2026-08-19T21:56:13.606415+00:00,1,none
binance:6582452050,CLEARING-BIN-6582452050,binance,BTCUSDT,buy,68661.34000000,0.00014000,2026-08-19,2026-08-19T20:03:40.041906+00:00,1,none
binance:6582452051,CLEARING-BIN-6582452051,binance,BTCUSDT,buy,68661.34000000,0.00019000,2026-08-19,2026-08-19T17:01:16.218058+00:00,1,none
coinbase:1073147428,CLEARING-COI-1073147428,coinbase,BTC-USD,buy,68623.49000000,0.00000002,2026-08-19,2026-08-19T20:10:44.320215+00:00,1,none
coinbase:1073147429,CLEARING-COI-1073147429,coinbase,BTC-USD,sell,68623.50000000,0.00000001,2026-08-19,2026-08-19T18:56:30.142451+00:00,1,none
binance:6582452054,CLEARING-BIN-6582452054,binance,BTCUSDT,sell,68661.33000000,0.01723000,2026-08-19,2026-08-19T22:05:42.726647+00:00,1,none
binance:6582452055,CLEARING-BIN-6582452055,binance,BTCUSDT,buy,68661.34000000,0.00213000,2026-08-19,2026-08-19T19:57:48.824816+00:00,1,none
binance:6582452062,CLEARING-BIN-6582452062,binance,BTCUSDT,sell,68661.33000000,0.00029000,2026-08-19,2026-08-19T19:32:29.435092+00:00,1,none
binance:6582452063,CLEARING-BIN-6582452063,binance,BTCUSDT,buy,68661.34000000,0.00015000,2026-08-19,2026-08-19T21:35:57.606689+00:00,1,none
binance:6582452064,CLEARING-BIN-6582452064,binance,BTCUSDT,buy,68661.34000000,0.00298000,2026-08-19,2026-08-19T18:30:58.159259+00:00,1,none
binance:6582452082,CLEARING-BIN-6582452082,binance,BTCUSDT,buy,68661.35000000,0.00048000,2026-08-19,2026-08-19T17:33:02.830534+00:00,1,none
binance:6582452088,CLEARING-BIN-6582452088,binance,BTCUSDT,sell,68661.76000000,0.00018000,2026-08-19,2026-08-19T17:00:49.685797+00:00,1,side_mismatch
binance:6582452089,CLEARING-BIN-6582452089,binance,BTCUSDT,buy,68662.17000000,0.00016000,2026-08-19,2026-08-19T21:33:54.530271+00:00,1,none
binance:6582452091,CLEARING-BIN-6582452091,binance,BTCUSDT,buy,68662.87000000,0.00024000,2026-08-19,2026-08-19T20:53:02.177681+00:00,1,none
binance:6582452094,CLEARING-BIN-6582452094,binance,BTCUSDT,buy,68662.88000000,0.00015000,2026-08-19,2026-08-19T18:19:37.275062+00:00,1,none
