break_reference,venue,symbol,stage,break_category_code,has_timing_issue,origin_date,status,resolved_date,age_days_or_final,escalation_tier,financial_impact_usd
binance:6582463631|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463636|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582463650|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463662|confirm,binance,BTCUSDT,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463663|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582463664|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463768|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463824|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463830|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582463918|clearing,binance,BTCUSDT,clearing,TIMING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582463918|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463926|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,-0.00154802
binance:6582463935|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582463936|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463938|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582463948|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582463962|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582463984|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464026|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464030|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464034|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464043|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464049|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464049|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464051|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464058|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464101|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464109|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464113|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464116|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464119|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464167|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,0.00069657
binance:6582464181|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464186|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464186|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464187|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464216|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464250|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464257|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464259|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464272|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464324|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464326|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464350|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464358|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464362|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464362|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464364|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464371|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464373|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464374|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464376|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464379|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464381|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464392|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464408|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464444|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464445|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464471|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464476|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464480|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464482|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464485|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464493|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464497|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464515|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464524|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464553|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464566|clearing,binance,BTCUSDT,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,0.00439667
binance:6582464580|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464585|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464599|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464613|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,-0.00042831
binance:6582464652|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464658|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464730|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582464753|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464755|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,-0.00270522
binance:6582464818|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464847|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464851|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582464914|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,0.00659325
binance:6582464937|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464959|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582464962|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465000|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465047|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465047|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465050|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465060|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465065|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465100|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465133|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465143|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465147|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465153|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465154|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465155|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465167|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465179|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465189|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465190|confirm,binance,BTCUSDT,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465209|clearing,binance,BTCUSDT,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465213|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465231|clearing,binance,BTCUSDT,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
binance:6582465245|confirm,binance,BTCUSDT,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465252|confirm,binance,BTCUSDT,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
binance:6582465285|confirm,binance,BTCUSDT,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465296|clearing,binance,BTCUSDT,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
binance:6582465297|clearing,binance,BTCUSDT,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145689|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145692|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145730|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145734|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145736|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145742|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145742|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145748|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145751|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145753|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145755|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145765|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145773|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145774|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145786|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145797|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145813|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145813|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145814|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145820|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145836|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145838|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145850|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145856|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145874|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145888|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145893|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145903|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145905|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145917|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145918|confirm,coinbase,BTC-USD,confirm,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145927|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145933|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145936|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145945|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145949|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145957|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145959|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145960|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145968|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145970|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,38.38643527
coinbase:1073145972|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073145974|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073145976|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145980|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073145985|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146002|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146018|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146023|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146030|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073146032|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146044|confirm,coinbase,BTC-USD,confirm,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146049|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146052|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146055|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146056|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073146065|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146066|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073146067|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073146074|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073146080|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146088|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073146090|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146101|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073146101|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146102|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146110|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073146125|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146130|confirm,coinbase,BTC-USD,confirm,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073146134|clearing,coinbase,BTC-USD,clearing,REFERENCE_DATA,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146137|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146158|clearing,coinbase,BTC-USD,clearing,MISSING_RECORD,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146161|clearing,coinbase,BTC-USD,clearing,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146168|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146172|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146179|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146182|clearing,coinbase,BTC-USD,clearing,QUANTITY,False,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
coinbase:1073146187|confirm,coinbase,BTC-USD,confirm,QUANTITY,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146189|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146209|confirm,coinbase,BTC-USD,confirm,PRICING,False,2026-08-19,RESOLVED,2026-08-21,2,TIER1_NORMAL,
coinbase:1073146215|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-19,0,TIER1_NORMAL,
coinbase:1073146216|clearing,coinbase,BTC-USD,clearing,TIMING,True,2026-08-19,RESOLVED,2026-08-20,1,TIER1_NORMAL,
