trade_id_ref,expected_settle_date,actual_settle_date,settlement_status,settlement_amount,currency
binance:6582453518,2026-08-20,2026-08-19,settled,2926.74,USD
binance:6582453532,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582453534,2026-08-20,2026-08-19,settled,590.71,USD
binance:6582453535,2026-08-20,2026-08-19,settled,4516.15,USD
binance:6582453554,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582453558,2026-08-20,2026-08-19,settled,38.46,USD
binance:6582453565,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582453567,2026-08-20,2026-08-19,settled,4.12,USD
binance:6582453568,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453569,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453574,2026-08-20,2026-08-19,settled,38.47,USD
binance:6582453581,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453584,2026-08-20,2026-08-19,settled,3944.13,USD
binance:6582453586,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453587,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453589,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453591,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453593,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453595,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453597,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582453602,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582453606,2026-08-24,2026-08-21,settled,10.99,USD
binance:6582453608,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453611,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453614,2026-08-20,2026-08-19,settled,11.68,USD
binance:6582453616,2026-08-20,2026-08-19,settled,231.49,USD
binance:6582453620,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582453621,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453624,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453625,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453626,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453627,2026-08-20,2026-08-19,settled,47.40,USD
binance:6582453628,2026-08-20,2026-08-19,settled,360.65,USD
binance:6582453630,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453631,2026-08-20,2026-08-19,settled,7.56,USD
binance:6582453632,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453634,2026-08-20,2026-08-19,settled,14.43,USD
binance:6582453635,2026-08-20,2026-08-19,settled,32.97,USD
binance:6582453636,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453637,2026-08-20,2026-08-19,settled,1589.59,USD
binance:6582453638,2026-08-20,2026-08-19,settled,56.33,USD
binance:6582453639,2026-08-20,2026-08-19,settled,22.67,USD
binance:6582453643,2026-08-20,2026-08-22,settled,16.49,USD
binance:6582453646,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582453650,2026-08-20,2026-08-19,settled,1175.39,USD
binance:6582453651,2026-08-20,2026-08-19,settled,1233.78,USD
binance:6582453652,2026-08-20,2026-08-19,settled,755.65,USD
coinbase:1073147741,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582453653,2026-08-20,2026-08-19,settled,442.40,USD
binance:6582453654,2026-08-20,2026-08-22,settled,13416.29,USD
binance:6582453663,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453664,2026-08-20,2026-08-19,settled,337.98,USD
binance:6582453665,2026-08-20,2026-08-19,settled,6.18,USD
binance:6582453666,2026-08-20,2026-08-19,settled,12.37,USD
binance:6582453667,2026-08-20,2026-08-19,settled,504.92,USD
binance:6582453669,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453672,2026-08-20,2026-08-19,settled,618.27,USD
binance:6582453673,2026-08-20,2026-08-19,settled,994.73,USD
binance:6582453674,2026-08-20,2026-08-19,settled,206.09,USD
coinbase:1073147742,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073147745,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147744,2026-08-20,2026-08-19,settled,8000.00,USD
coinbase:1073147743,2026-08-20,2026-08-19,settled,2059.85,USD
coinbase:1073147746,2026-08-24,2026-08-22,settled,1991.25,USD
coinbase:1073147748,2026-08-20,2026-08-19,settled,4418.30,USD
coinbase:1073147747,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147753,2026-08-20,2026-08-19,settled,41038.82,USD
coinbase:1073147751,2026-08-20,2026-08-19,settled,162.67,USD
coinbase:1073147750,2026-08-24,2026-08-21,settled,1.17,USD
coinbase:1073147749,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147754,2026-08-20,2026-08-19,settled,27636.18,USD
coinbase:1073147758,2026-08-20,2026-08-19,settled,5241.54,USD
coinbase:1073147757,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147756,2026-08-20,2026-08-19,settled,142.18,USD
coinbase:1073147755,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147759,2026-08-20,2026-08-19,settled,954.60,USD
coinbase:1073147760,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147761,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147762,2026-08-20,2026-08-19,settled,1497.20,USD
coinbase:1073147764,2026-08-20,2026-08-19,settled,6970.08,USD
coinbase:1073147763,2026-08-20,2026-08-19,settled,419.97,USD
binance:6582453675,2026-08-20,2026-08-19,settled,20.61,USD
coinbase:1073147765,2026-08-20,2026-08-21,settled,0.00,USD
coinbase:1073147766,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147768,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147767,2026-08-20,2026-08-19,settled,419.99,USD
coinbase:1073147769,2026-08-20,2026-08-19,settled,6969.90,USD
coinbase:1073147770,2026-08-20,2026-08-19,settled,420.00,USD
coinbase:1073147771,2026-08-20,2026-08-19,settled,137.33,USD
coinbase:1073147772,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453676,2026-08-20,2026-08-19,settled,1000.23,USD
coinbase:1073147773,2026-08-20,2026-08-19,settled,9.90,USD
coinbase:1073147774,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582453677,2026-08-20,2026-08-19,settled,127.78,USD
coinbase:1073147775,2026-08-20,2026-08-19,settled,48.59,USD
binance:6582453678,2026-08-20,2026-08-19,settled,485.69,USD
coinbase:1073147776,2026-08-20,2026-08-19,settled,9.90,USD
binance:6582453682,2026-08-20,2026-08-19,settled,19.24,USD
coinbase:1073147777,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453683,2026-08-20,2026-08-19,settled,3995.42,USD
coinbase:1073147778,2026-08-20,2026-08-19,settled,123.76,USD
coinbase:1073147779,2026-08-20,2026-08-19,settled,9900.69,USD
binance:6582453684,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582453685,2026-08-20,2026-08-21,settled,380.58,USD
coinbase:1073147780,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453686,2026-08-20,2026-08-19,settled,1027.71,USD
binance:6582453687,2026-08-20,2026-08-19,settled,44.65,USD
coinbase:1073147781,2026-08-20,2026-08-19,settled,400.62,USD
coinbase:1073147782,2026-08-20,2026-08-19,settled,971.92,USD
coinbase:1073147783,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073147784,2026-08-20,2026-08-19,settled,18.97,USD
binance:6582453688,2026-08-20,2026-08-19,settled,20.61,USD
binance:6582453689,2026-08-20,2026-08-19,settled,15.11,USD
coinbase:1073147785,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073147786,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147787,2026-08-20,2026-08-19,settled,10566.30,USD
binance:6582453690,2026-08-20,2026-08-19,settled,60.45,USD
coinbase:1073147788,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147789,2026-08-20,2026-08-19,settled,16.53,USD
binance:6582453691,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073147790,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453692,2026-08-20,2026-08-19,settled,2001.15,USD
binance:6582453693,2026-08-20,2026-08-19,settled,1263.34,USD
binance:6582453694,2026-08-20,2026-08-19,settled,17317.16,USD
coinbase:1073147791,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147794,2026-08-20,2026-08-19,settled,1393.90,USD
coinbase:1073147793,2026-08-20,2026-08-19,settled,7.95,USD
coinbase:1073147795,2026-08-20,2026-08-19,settled,3364.71,USD
coinbase:1073147796,2026-08-20,2026-08-19,settled,3364.71,USD
coinbase:1073147797,2026-08-20,2026-08-19,settled,1270.57,USD
coinbase:1073147798,2026-08-24,2026-08-21,settled,1991.38,USD
coinbase:1073147800,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147799,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147802,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147803,2026-08-20,2026-08-19,settled,419.96,USD
coinbase:1073147804,2026-08-20,2026-08-19,settled,419.96,USD
coinbase:1073147805,2026-08-20,2026-08-19,settled,419.96,USD
coinbase:1073147806,2026-08-20,2026-08-19,settled,419.96,USD
coinbase:1073147807,2026-08-20,2026-08-19,settled,419.96,USD
coinbase:1073147808,2026-08-20,2026-08-19,settled,420.00,USD
coinbase:1073147822,2026-08-20,2026-08-19,settled,1004.01,USD
coinbase:1073147821,2026-08-20,2026-08-19,settled,0.08,USD
coinbase:1073147820,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147819,2026-08-20,2026-08-19,settled,2747.55,USD
coinbase:1073147818,2026-08-20,2026-08-19,settled,1373.78,USD
coinbase:1073147817,2026-08-20,2026-08-19,settled,5001.80,USD
coinbase:1073147816,2026-08-20,2026-08-19,settled,914.21,USD
coinbase:1073147815,2026-08-20,2026-08-19,settled,11971.00,USD
coinbase:1073147814,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147813,2026-08-20,2026-08-19,settled,914.20,USD
coinbase:1073147812,2026-08-20,2026-08-19,settled,4987.83,USD
coinbase:1073147811,2026-08-20,2026-08-19,settled,729.20,USD
coinbase:1073147810,2026-08-20,2026-08-19,settled,11969.93,USD
coinbase:1073147809,2026-08-20,2026-08-19,settled,8000.00,USD
coinbase:1073147823,2026-08-20,2026-08-19,settled,3021.61,USD
coinbase:1073147824,2026-08-20,2026-08-19,settled,3021.58,USD
binance:6582453713,2026-08-20,2026-08-19,settled,9.62,USD
coinbase:1073147825,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582453714,2026-08-20,2026-08-19,settled,50.15,USD
coinbase:1073147826,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147831,2026-08-20,2026-08-19,settled,1720.66,USD
coinbase:1073147830,2026-08-20,2026-08-19,settled,420.00,USD
coinbase:1073147829,2026-08-20,2026-08-19,settled,5665.46,USD
coinbase:1073147828,2026-08-20,2026-08-22,settled,2060.17,USD
coinbase:1073147827,2026-08-20,2026-08-19,settled,162.66,USD
coinbase:1073147832,2026-08-20,2026-08-19,settled,92.94,USD
coinbase:1073147833,2026-08-20,2026-08-19,settled,359.55,USD
coinbase:1073147834,2026-08-20,2026-08-19,settled,60.18,USD
coinbase:1073147835,2026-08-20,2026-08-19,settled,420.00,USD
coinbase:1073147836,2026-08-20,2026-08-19,settled,152.70,USD
coinbase:1073147837,2026-08-20,2026-08-19,settled,15.19,USD
coinbase:1073147838,2026-08-20,2026-08-19,settled,252.11,USD
coinbase:1073147839,2026-08-20,2026-08-19,settled,200.50,USD
coinbase:1073147840,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147841,2026-08-20,2026-08-19,settled,54.94,USD
binance:6582453715,2026-08-20,2026-08-19,settled,89.31,USD
coinbase:1073147843,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453717,2026-08-20,2026-08-20,settled,17.86,USD
coinbase:1073147845,2026-08-20,2026-08-19,settled,1996.40,USD
coinbase:1073147844,2026-08-20,2026-08-19,settled,200.49,USD
coinbase:1073147846,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073147847,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453718,2026-08-20,2026-08-19,settled,225.33,USD
coinbase:1073147848,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147849,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348511,2026-08-24,2026-08-21,settled,250.26,USD
coinbase:1073147850,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582453719,2026-08-20,2026-08-19,settled,10000.23,USD
binance:6582453721,2026-08-20,2026-08-19,settled,6.87,USD
coinbase:1073147853,2026-08-20,2026-08-19,settled,419.99,USD
coinbase:1073147852,2026-08-20,2026-08-19,settled,4793.17,USD
coinbase:1073147851,2026-08-20,2026-08-19,settled,100.24,USD
coinbase:1073147854,2026-08-20,2026-08-19,settled,1154.31,USD
coinbase:1073147855,2026-08-20,2026-08-19,settled,6869.63,USD
coinbase:1073147857,2026-08-20,2026-08-19,settled,2.66,USD
coinbase:1073147856,2026-08-20,2026-08-19,settled,419.99,USD
coinbase:1073147858,2026-08-20,2026-08-21,settled,0.00,USD
coinbase:1073147859,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453722,2026-08-20,2026-08-19,settled,4064.12,USD
coinbase:1073147861,2026-08-20,2026-08-19,settled,1760.70,USD
coinbase:1073147860,2026-08-20,2026-08-19,settled,1.17,USD
binance:6582453732,2026-08-20,2026-08-19,settled,1823.22,USD
coinbase:1073147862,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453733,2026-08-20,2026-08-19,settled,7.56,USD
binance:6582453734,2026-08-20,2026-08-19,settled,1017.40,USD
binance:6582453735,2026-08-20,2026-08-19,settled,409.43,USD
coinbase:1073147863,2026-08-20,2026-08-22,settled,0.01,USD
binance:6582453736,2026-08-20,2026-08-19,settled,83.12,USD
coinbase:1073147864,2026-08-20,2026-08-21,settled,0.00,USD
binance:6582453737,2026-08-20,2026-08-19,settled,5.50,USD
coinbase:1073147865,2026-08-20,2026-08-19,settled,979.37,USD
binance:6582453738,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582453739,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582453740,2026-08-20,2026-08-19,settled,12.37,USD
coinbase:1073147866,2026-08-20,2026-08-19,settled,0.01,USD
binance:6582453741,2026-08-20,2026-08-19,settled,999.54,USD
binance:6582453742,2026-08-20,2026-08-19,settled,192.35,USD
binance:6582453743,2026-08-20,2026-08-19,settled,171.06,USD
coinbase:1073147870,2026-08-24,2026-08-21,settled,1510.06,USD
coinbase:1073147869,2026-08-20,2026-08-19,settled,4.65,USD
coinbase:1073147868,2026-08-20,2026-08-19,settled,4353.18,USD
coinbase:1073147867,2026-08-20,2026-08-19,settled,100.23,USD
coinbase:1073147871,2026-08-20,2026-08-19,settled,37.75,USD
kraken:105348512,2026-08-20,2026-08-19,settled,56.20,USD
kraken:105348513,2026-08-20,2026-08-19,settled,6.87,USD
kraken:105348514,2026-08-20,2026-08-19,settled,50.00,USD
kraken:105348515,2026-08-20,2026-08-19,settled,3432.90,USD
kraken:105348516,2026-08-20,2026-08-19,settled,2590.23,USD
kraken:105348517,2026-08-20,2026-08-19,settled,3927.24,USD
kraken:105348518,2026-08-20,2026-08-19,settled,3651.61,USD
kraken:105348519,2026-08-20,2026-08-19,settled,8582.26,USD
kraken:105348520,2026-08-20,2026-08-19,settled,137.32,USD
kraken:105348521,2026-08-20,2026-08-19,settled,50000.06,USD
kraken:105348522,2026-08-20,2026-08-19,settled,99.97,USD
kraken:105348523,2026-08-20,2026-08-19,settled,10084.10,USD
kraken:105348524,2026-08-20,2026-08-19,settled,3.50,USD
kraken:105348525,2026-08-20,2026-08-19,settled,16.75,USD
kraken:105348526,2026-08-20,2026-08-19,settled,22.52,USD
kraken:105348527,2026-08-20,2026-08-19,settled,17158.33,USD
coinbase:1073147873,2026-08-20,2026-08-19,settled,728.64,USD
coinbase:1073147874,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582453744,2026-08-20,2026-08-19,settled,36.41,USD
coinbase:1073147875,2026-08-20,2026-08-19,settled,0.02,USD
binance:6582453745,2026-08-20,2026-08-19,settled,236.32,USD
coinbase:1073147879,2026-08-20,2026-08-19,settled,9956.32,USD
coinbase:1073147878,2026-08-20,2026-08-19,settled,11966.12,USD
coinbase:1073147877,2026-08-20,2026-08-19,settled,4353.13,USD
coinbase:1073147876,2026-08-20,2026-08-19,settled,3021.10,USD
kraken:105348528,2026-08-20,2026-08-19,settled,25.00,USD
coinbase:1073147880,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147881,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073147882,2026-08-20,2026-08-19,settled,28.49,USD
binance:6582453746,2026-08-20,2026-08-19,settled,23286.25,USD
binance:6582453782,2026-08-20,2026-08-19,settled,15.80,USD
binance:6582453785,2026-08-20,2026-08-19,settled,44.65,USD
binance:6582453794,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582453799,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453802,2026-08-20,2026-08-19,settled,37.78,USD
binance:6582453808,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453814,2026-08-20,2026-08-19,settled,599.02,USD
binance:6582453819,2026-08-20,2026-08-19,settled,3995.29,USD
binance:6582453820,2026-08-20,2026-08-19,settled,41.22,USD
binance:6582453821,2026-08-20,2026-08-19,settled,200.59,USD
binance:6582453839,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582453843,2026-08-20,2026-08-19,settled,463.00,USD
binance:6582453844,2026-08-20,2026-08-19,settled,2211.97,USD
binance:6582453846,2026-08-20,2026-08-19,settled,13.74,USD
binance:6582453847,2026-08-20,2026-08-19,settled,68.01,USD
binance:6582453859,2026-08-20,2026-08-19,settled,17.17,USD
binance:6582453862,2026-08-20,2026-08-19,settled,38.47,USD
binance:6582453869,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453872,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582453877,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453878,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582453882,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582453888,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453889,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453891,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453893,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453896,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582453897,2026-08-20,2026-08-20,settled,49.46,USD
coinbase:1073147883,2026-08-20,2026-08-19,settled,0.00,USD
kraken:105348529,2026-08-20,2026-08-19,settled,25.00,USD
kraken:105348530,2026-08-20,2026-08-19,settled,210.44,USD
binance:6582453908,2026-08-20,2026-08-19,settled,590.76,USD
binance:6582453938,2026-08-20,2026-08-19,settled,2042.24,USD
binance:6582453939,2026-08-20,2026-08-19,settled,44.65,USD
binance:6582453948,2026-08-20,2026-08-22,settled,5.50,USD
binance:6582453949,2026-08-20,2026-08-19,settled,27.48,USD
binance:6582453954,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453956,2026-08-20,2026-08-19,settled,10.99,USD
binance:6582453958,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453961,2026-08-20,2026-08-19,settled,1405.41,USD
binance:6582453980,2026-08-20,2026-08-19,settled,16.49,USD
binance:6582453986,2026-08-20,2026-08-19,settled,6.87,USD
binance:6582453988,2026-08-20,2026-08-19,settled,1371.06,USD
binance:6582454001,2026-08-20,2026-08-19,settled,21.98,USD
binance:6582454005,2026-08-24,2026-08-22,settled,21.98,USD
binance:6582454009,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582454010,2026-08-20,2026-08-19,settled,12.36,USD
binance:6582454011,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582454012,2026-08-20,2026-08-19,settled,5.50,USD
binance:6582454013,2026-08-20,2026-08-19,settled,10.99,USD
coinbase:1073147889,2026-08-20,2026-08-19,settled,0.08,USD
coinbase:1073147888,2026-08-20,2026-08-19,settled,0.24,USD
coinbase:1073147887,2026-08-20,2026-08-19,settled,686.55,USD
coinbase:1073147886,2026-08-20,2026-08-19,settled,0.08,USD
coinbase:1073147885,2026-08-20,2026-08-19,settled,1.17,USD
coinbase:1073147890,2026-08-20,2026-08-19,settled,0.00,USD
coinbase:1073147891,2026-08-20,2026-08-19,settled,0.01,USD
coinbase:1073147895,2026-08-24,2026-08-21,settled,0.08,USD
coinbase:1073147893,2026-08-20,2026-08-19,settled,4352.64,USD
coinbase:1073147892,2026-08-20,2026-08-19,settled,1.15,USD
coinbase:1073147896,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582454014,2026-08-20,2026-08-19,settled,57.01,USD
coinbase:1073147897,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582454015,2026-08-20,2026-08-19,settled,480.82,USD
coinbase:1073147898,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582454017,2026-08-20,2026-08-19,settled,52.89,USD
coinbase:1073147899,2026-08-20,2026-08-19,settled,0.00,USD
binance:6582454018,2026-08-20,2026-08-19,settled,480.82,USD
coinbase:1073147900,2026-08-20,2026-08-19,settled,0.00,USD
