trade_id_ref,venue,notional,taker_fee_bps_applied,expected_fee_usd,actual_fee_usd,delta_usd,match_status,injected_discrepancy_type
coinbase:1073146942,coinbase,10007.33039841,60.0,60.04398239,60.04398239,0.00000000,matched,none
coinbase:1073146943,coinbase,179.24016543,60.0,1.07544099,1.07544099,0.00000000,matched,none
coinbase:1073146944,coinbase,0.00411844,60.0,0.00002471,0.00002471,0.00000000,matched,none
coinbase:1073146945,coinbase,0.00068643,60.0,0.00000412,,,missing,missing_line
coinbase:1073146946,coinbase,0.00274563,60.0,0.00001647,0.00001647,0.00000000,matched,none
coinbase:1073146947,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146948,coinbase,0.00068644,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146949,coinbase,0.00068643,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146950,coinbase,0.00068641,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146951,coinbase,0.00549126,60.0,0.00003295,0.00003295,0.00000000,matched,none
coinbase:1073146952,coinbase,0.00137281,60.0,0.00000824,0.00000824,0.00000000,matched,none
coinbase:1073146953,coinbase,81.51223969,60.0,0.48907344,0.48907344,0.00000000,matched,none
coinbase:1073146954,coinbase,0.00892329,60.0,0.00005354,0.00005354,0.00000000,matched,none
coinbase:1073146955,coinbase,3004.37704710,60.0,18.02626228,18.02626228,0.00000000,matched,none
coinbase:1073146956,coinbase,2.26514409,60.0,0.01359086,0.01359086,0.00000000,matched,none
coinbase:1073146959,coinbase,535.52599513,60.0,3.21315597,3.21315597,0.00000000,matched,none
coinbase:1073146958,coinbase,7.94425807,60.0,0.04766555,0.04766555,0.00000000,matched,none
coinbase:1073146957,coinbase,1.16626088,60.0,0.00699757,0.00699757,0.00000000,matched,none
coinbase:1073146963,coinbase,686.53700000,60.0,4.11922200,,,missing,missing_line
coinbase:1073146962,coinbase,1.16711154,60.0,0.00700267,0.00700267,0.00000000,matched,none
coinbase:1073146961,coinbase,1.16705680,60.0,0.00700234,0.00700234,0.00000000,matched,none
coinbase:1073146960,coinbase,1.16700206,60.0,0.00700201,0.00700201,0.00000000,matched,none
coinbase:1073146964,coinbase,24.30058591,60.0,0.14580352,0.14580352,0.00000000,matched,none
coinbase:1073146965,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146966,coinbase,0.00205942,60.0,0.00001236,0.00001236,0.00000000,matched,none
coinbase:1073146967,coinbase,9.90281595,60.0,0.05941690,0.05891477,-0.00050213,matched,rounding_error
coinbase:1073146968,coinbase,3.44698880,60.0,0.02068193,0.02068193,0.00000000,matched,none
coinbase:1073146969,coinbase,0.00205954,60.0,0.00001236,0.00001236,0.00000000,matched,none
coinbase:1073146970,coinbase,0.00480557,60.0,0.00002883,0.00002883,0.00000000,matched,none
coinbase:1073146971,coinbase,0.00068651,60.0,0.00000412,,,missing,missing_line
coinbase:1073146972,coinbase,109.38770670,60.0,0.65632624,0.65632624,0.00000000,matched,none
coinbase:1073146973,coinbase,2.15013366,60.0,0.01290080,0.01290080,0.00000000,matched,none
coinbase:1073146974,coinbase,0.00068652,60.0,0.00000412,0.00000276,-0.00000136,discrepant,rate_misapplied
coinbase:1073146975,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146976,coinbase,9.83488748,60.0,0.05900932,0.05900932,0.00000000,matched,none
coinbase:1073146977,coinbase,0.00892520,60.0,0.00005355,0.00005355,0.00000000,matched,none
coinbase:1073146978,coinbase,4.70358282,60.0,0.02822150,0.02822150,0.00000000,matched,none
coinbase:1073146979,coinbase,0.00068655,60.0,0.00000412,0.00000824,0.00000412,discrepant,double_billed
coinbase:1073146980,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146981,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146982,coinbase,0.00068655,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146993,coinbase,1991.15363000,60.0,11.94692178,11.94692178,0.00000000,matched,none
coinbase:1073146992,coinbase,1.16722102,60.0,0.00700333,0.00700333,0.00000000,matched,none
coinbase:1073146991,coinbase,4985.97037982,60.0,29.91582228,29.91582228,0.00000000,matched,none
coinbase:1073146990,coinbase,8000.00083208,60.0,48.00000499,48.00000499,0.00000000,matched,none
coinbase:1073146989,coinbase,200.46045373,60.0,1.20276272,1.20276272,0.00000000,matched,none
coinbase:1073146988,coinbase,1.16716628,60.0,0.00700300,0.00700300,0.00000000,matched,none
coinbase:1073146987,coinbase,1000.00002336,60.0,6.00000014,6.00000014,0.00000000,matched,none
coinbase:1073146986,coinbase,1000.00002336,60.0,6.00000014,6.00000014,0.00000000,matched,none
coinbase:1073146985,coinbase,7.94755142,60.0,0.04768531,0.04768531,0.00000000,matched,none
coinbase:1073146984,coinbase,3005.01958468,60.0,18.03011751,18.03011751,0.00000000,matched,none
coinbase:1073146983,coinbase,471.99228142,60.0,2.83195369,2.83195369,0.00000000,matched,none
coinbase:1073146994,coinbase,0.02334284,60.0,0.00014006,0.00014006,0.00000000,matched,none
coinbase:1073146996,coinbase,8.20290179,60.0,0.04921741,0.04921741,0.00000000,matched,none
coinbase:1073146995,coinbase,3.85980715,60.0,0.02315884,0.02315884,0.00000000,matched,none
coinbase:1073146997,coinbase,0.00755172,60.0,0.00004531,0.00004531,0.00000000,matched,none
coinbase:1073146998,coinbase,0.00068653,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073146999,coinbase,0.00068652,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147000,coinbase,94.87025408,60.0,0.56922152,0.56922152,0.00000000,matched,none
coinbase:1073147001,coinbase,0.00068652,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147002,coinbase,0.00411912,60.0,0.00002471,0.00002471,0.00000000,matched,none
coinbase:1073147003,coinbase,0.36522885,60.0,0.00219137,0.00219137,0.00000000,matched,none
coinbase:1073147004,coinbase,0.00068652,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147005,coinbase,0.00068652,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147007,coinbase,2.67948912,60.0,0.01607693,0.01607693,0.00000000,matched,none
coinbase:1073147006,coinbase,2909.63341445,60.0,17.45780049,17.45780049,0.00000000,matched,none
coinbase:1073147008,coinbase,7.12643260,60.0,0.04275860,0.04275860,0.00000000,matched,none
coinbase:1073147012,coinbase,47.10762325,60.0,0.28264574,0.28264574,0.00000000,matched,none
coinbase:1073147011,coinbase,1.16727576,60.0,0.00700365,0.00700365,0.00000000,matched,none
coinbase:1073147010,coinbase,0.07552876,60.0,0.00045317,0.00045317,0.00000000,matched,none
coinbase:1073147009,coinbase,1.16722102,60.0,0.00700333,0.00700333,0.00000000,matched,none
coinbase:1073147013,coinbase,0.52250260,60.0,0.00313502,0.00313502,0.00000000,matched,none
coinbase:1073147014,coinbase,2059.86090000,60.0,12.35916540,12.35916540,0.00000000,matched,none
coinbase:1073147015,coinbase,0.00068663,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147016,coinbase,0.17096962,60.0,0.00102582,0.00102582,0.00000000,matched,none
coinbase:1073147017,coinbase,0.00205991,60.0,0.00001236,0.00001236,0.00000000,matched,none
coinbase:1073147018,coinbase,49.43880000,60.0,0.29663280,0.29663280,0.00000000,matched,none
coinbase:1073147019,coinbase,213.42177532,60.0,1.28053065,1.28053065,0.00000000,matched,none
coinbase:1073147020,coinbase,0.00205992,60.0,0.00001236,0.00001236,0.00000000,matched,none
coinbase:1073147022,coinbase,98.51608380,60.0,0.59109650,0.59109650,0.00000000,matched,none
coinbase:1073147021,coinbase,0.52322730,60.0,0.00313936,0.00313936,0.00000000,matched,none
coinbase:1073147023,coinbase,0.00068666,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147024,coinbase,2.18839179,60.0,0.01313035,0.01313035,0.00000000,matched,none
coinbase:1073147028,coinbase,1579.38424000,60.0,9.47630544,9.47630544,0.00000000,matched,none
coinbase:1073147027,coinbase,1.16733050,60.0,0.00700398,0.00700398,0.00000000,matched,none
coinbase:1073147026,coinbase,12160.78402000,60.0,72.96470412,72.96470412,0.00000000,matched,none
coinbase:1073147025,coinbase,585.95752440,60.0,3.51574515,3.51574515,0.00000000,matched,none
coinbase:1073147029,coinbase,47.43842150,60.0,0.28463053,0.28463053,0.00000000,matched,none
coinbase:1073147030,coinbase,0.00068668,60.0,0.00000412,0.00000412,0.00000000,matched,none
kraken:105348437,kraken,50.00058946,80.0,0.40000472,,,missing,missing_line
kraken:105348438,kraken,68.63970000,80.0,0.54911760,0.19840775,-0.35070985,discrepant,rate_misapplied
kraken:105348439,kraken,432.09926665,80.0,3.45679413,3.45679413,0.00000000,matched,none
coinbase:1073147031,coinbase,0.00068667,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147032,coinbase,4.95231741,60.0,0.02971390,0.02971390,0.00000000,matched,none
coinbase:1073147033,coinbase,0.01098672,60.0,0.00006592,0.00006592,0.00000000,matched,none
coinbase:1073147039,coinbase,1325.69958150,60.0,7.95419749,7.95419749,0.00000000,matched,none
coinbase:1073147038,coinbase,1373.35520000,60.0,8.24013120,16.48026240,8.24013120,discrepant,double_billed
coinbase:1073147037,coinbase,192.25874116,60.0,1.15355245,1.15355245,0.00000000,matched,none
coinbase:1073147036,coinbase,2060.03310000,60.0,12.36019860,12.36019860,0.00000000,matched,none
coinbase:1073147035,coinbase,1373.35540000,60.0,8.24013240,8.24013240,0.00000000,matched,none
coinbase:1073147034,coinbase,4660.76720782,60.0,27.96460325,27.96460325,0.00000000,matched,none
coinbase:1073147040,coinbase,583.06364653,60.0,3.49838188,3.49838188,0.00000000,matched,none
kraken:105348440,kraken,28.33862783,80.0,0.22670902,0.22670902,0.00000000,matched,none
coinbase:1073147041,coinbase,4.70524853,60.0,0.02823149,0.02823149,0.00000000,matched,none
coinbase:1073147042,coinbase,0.00412018,60.0,0.00002472,0.00004944,0.00002472,discrepant,double_billed
coinbase:1073147043,coinbase,0.00068670,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147044,coinbase,1.59382374,60.0,0.00956294,0.01912588,0.00956294,discrepant,double_billed
binance:6582449431,binance,6.86945500,2.0,0.00137389,0.00137389,0.00000000,matched,none
binance:6582449432,binance,755.64005000,2.0,0.15112801,0.15112801,0.00000000,matched,none
binance:6582449433,binance,206.08365000,2.0,0.04121673,0.04121673,0.00000000,matched,none
binance:6582449434,binance,78.99873250,2.0,0.01579975,0.03159950,0.01579975,discrepant,double_billed
binance:6582449448,binance,27.47782400,2.0,0.00549556,0.00549556,0.00000000,matched,none
binance:6582449453,binance,28.85172360,2.0,0.00577034,0.00577034,0.00000000,matched,none
binance:6582449456,binance,16.48671840,2.0,0.00329734,0.00329734,0.00000000,matched,none
binance:6582449459,binance,3375.65608380,2.0,0.67513122,0.67513122,0.00000000,matched,none
binance:6582449462,binance,600.39150320,2.0,0.12007830,0.12007830,0.00000000,matched,none
binance:6582449464,binance,401.86598400,2.0,0.08037320,0.08037320,0.00000000,matched,none
binance:6582449466,binance,11.67825880,2.0,0.00233565,0.00233565,0.00000000,matched,none
binance:6582449468,binance,6.18265440,2.0,0.00123653,0.00123653,0.00000000,matched,none
binance:6582449469,binance,12.36535380,2.0,0.00247307,0.00247307,0.00000000,matched,none
binance:6582449470,binance,504.92067150,2.0,0.10098413,0.10098413,0.00000000,matched,none
binance:6582449472,binance,10.99149920,2.0,0.00219830,0.00219830,0.00000000,matched,none
binance:6582449474,binance,151.13480800,2.0,0.03022696,0.03022696,0.00000000,matched,none
binance:6582449475,binance,199.91158740,2.0,0.03998232,0.03998232,0.00000000,matched,none
binance:6582449476,binance,17.17471750,2.0,0.00343494,0.00343494,0.00000000,matched,none
binance:6582449479,binance,53.58517320,2.0,0.01071703,0.01071703,0.00000000,matched,none
binance:6582449480,binance,688.36838880,2.0,0.13767368,0.13767368,0.00000000,matched,none
binance:6582449482,binance,6.18297480,2.0,0.00123659,0.00123659,0.00000000,matched,none
binance:6582449483,binance,16.48799760,2.0,0.00329760,0.00329760,0.00000000,matched,none
coinbase:1073147045,coinbase,0.00068670,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147046,coinbase,0.00686697,60.0,0.00004120,0.00004120,0.00000000,matched,none
coinbase:1073147047,coinbase,0.00068670,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582449486,binance,21.29699690,2.0,0.00425940,0.00425940,0.00000000,matched,none
coinbase:1073147048,coinbase,0.00068670,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582449487,binance,755.70000000,2.0,0.15114000,0.15114000,0.00000000,matched,none
binance:6582449490,binance,618.30000000,2.0,0.12366000,0.12366000,0.00000000,matched,none
coinbase:1073147049,coinbase,0.00480688,60.0,0.00002884,,,missing,missing_line
binance:6582449491,binance,206.10000000,2.0,0.04122000,0.08244000,0.04122000,discrepant,double_billed
binance:6582449494,binance,6.87000000,2.0,0.00137400,0.00137400,0.00000000,matched,none
coinbase:1073147050,coinbase,0.00068670,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147062,coinbase,1.16760420,60.0,0.00700563,0.00700563,0.00000000,matched,none
coinbase:1073147061,coinbase,9647.05329522,60.0,57.88231977,57.88231977,0.00000000,matched,none
coinbase:1073147060,coinbase,1991.74552000,60.0,11.95047312,11.95047312,0.00000000,matched,none
coinbase:1073147059,coinbase,0.11675687,60.0,0.00070054,0.00070054,0.00000000,matched,none
coinbase:1073147058,coinbase,1.16754946,60.0,0.00700530,0.00700530,0.00000000,matched,none
coinbase:1073147057,coinbase,12163.04558700,60.0,72.97827352,72.97827352,0.00000000,matched,none
coinbase:1073147056,coinbase,686.78700000,60.0,4.12072200,,,missing,missing_line
coinbase:1073147055,coinbase,500.96281580,60.0,3.00577689,3.00577689,0.00000000,matched,none
coinbase:1073147054,coinbase,1.16749472,60.0,0.00700497,0.00700497,0.00000000,matched,none
coinbase:1073147053,coinbase,1.16743998,60.0,0.00700464,0.00700464,0.00000000,matched,none
coinbase:1073147052,coinbase,0.07553701,60.0,0.00045322,0.00045322,0.00000000,matched,none
coinbase:1073147051,coinbase,1.16532515,60.0,0.00699195,,,missing,missing_line
coinbase:1073147064,coinbase,11814.27359730,60.0,70.88564158,70.88989743,0.00425585,matched,rounding_error
coinbase:1073147063,coinbase,11969.72559260,60.0,71.81835356,71.81835356,0.00000000,matched,none
binance:6582449495,binance,750.20389080,2.0,0.15004078,0.15004078,0.00000000,matched,none
coinbase:1073147065,coinbase,97.24202883,60.0,0.58345217,0.97524413,0.39179196,discrepant,rate_misapplied
binance:6582449496,binance,15629.25000000,2.0,3.12585000,6.25170000,3.12585000,discrepant,double_billed
coinbase:1073147066,coinbase,0.00343380,60.0,0.00002060,0.00002060,0.00000000,matched,none
coinbase:1073147067,coinbase,0.00068678,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147069,coinbase,4793.58061200,60.0,28.76148367,28.76148367,0.00000000,matched,none
coinbase:1073147068,coinbase,74.99412648,60.0,0.44996476,0.44996476,0.00000000,matched,none
coinbase:1073147070,coinbase,74.99887919,60.0,0.44999328,0.44999328,0.00000000,matched,none
coinbase:1073147071,coinbase,75.00298882,60.0,0.45001793,0.45001793,0.00000000,matched,none
binance:6582449501,binance,2701.28360680,2.0,0.54025672,0.54025672,0.00000000,matched,none
coinbase:1073147072,coinbase,75.00298882,60.0,0.45001793,0.45001793,0.00000000,matched,none
coinbase:1073147073,coinbase,0.00068670,60.0,0.00000412,0.00000412,0.00000000,matched,none
coinbase:1073147074,coinbase,400.70778877,60.0,2.40424673,2.40424673,0.00000000,matched,none
coinbase:1073147075,coinbase,7777.01722343,60.0,46.66210334,46.66210334,0.00000000,matched,none
binance:6582449502,binance,1305.30000000,2.0,0.26106000,0.26106000,0.00000000,matched,none
binance:6582449503,binance,7141.36500000,2.0,1.42827300,1.42827300,0.00000000,matched,none
binance:6582449531,binance,12.36600180,2.0,0.00247320,0.00247320,0.00000000,matched,none
binance:6582449534,binance,15.11400220,2.0,0.00302280,0.00302280,0.00000000,matched,none
binance:6582449537,binance,10.99220000,2.0,0.00219844,0.00465301,0.00245457,discrepant,rounding_error
binance:6582449539,binance,5.49611360,2.0,0.00109922,0.00109922,0.00000000,matched,none
binance:6582449540,binance,576.40499770,2.0,0.11528100,0.11528100,0.00000000,matched,none
binance:6582449542,binance,11.67935700,2.0,0.00233587,0.00233587,0.00000000,matched,none
binance:6582449544,binance,6.18324300,2.0,0.00123665,0.00228834,0.00105169,discrepant,rounding_error
binance:6582449545,binance,10.99245920,2.0,0.00219849,0.00219849,0.00000000,matched,none
binance:6582449547,binance,68.70334000,2.0,0.01374067,0.01374067,0.00000000,matched,none
binance:6582449558,binance,16.48880400,2.0,0.00329776,0.00329776,0.00000000,matched,none
binance:6582449561,binance,16.48887120,2.0,0.00329777,0.00329777,0.00000000,matched,none
binance:6582449564,binance,1236.66552000,2.0,0.24733310,0.24733310,0.00000000,matched,none
binance:6582449565,binance,618.33276000,2.0,0.12366655,0.12366655,0.00000000,matched,none
binance:6582449566,binance,755.74004000,2.0,0.15114801,0.15114801,0.00000000,matched,none
binance:6582449567,binance,7.55740040,2.0,0.00151148,0.00151148,0.00000000,matched,none
binance:6582449568,binance,206.11092000,2.0,0.04122218,0.04122218,0.00000000,matched,none
coinbase:1073147076,coinbase,0.00068677,60.0,0.00000412,0.00000412,0.00000000,matched,none
binance:6582449569,binance,6.87036400,2.0,0.00137407,0.00137407,0.00000000,matched,none
kraken:105348441,kraken,21.66134808,80.0,0.17329078,0.17329078,0.00000000,matched,none
kraken:105348442,kraken,6.86398000,80.0,0.05491184,0.05491184,0.00000000,matched,none
kraken:105348443,kraken,68.63980000,80.0,0.54911840,0.54911840,0.00000000,matched,none
kraken:105348444,kraken,68.63980000,80.0,0.54911840,0.54911840,0.00000000,matched,none
kraken:105348445,kraken,13.72952000,80.0,0.10983616,0.10983616,0.00000000,matched,none
binance:6582449570,binance,18079.36286600,2.0,3.61587257,3.61355229,-0.00232028,matched,rounding_error
