trade_id_ref,venue,actual_fee_usd,injected_discrepancy_type
binance:6582450550,binance,0.00549384,none
binance:6582450555,binance,0.00109877,none
binance:6582450556,binance,0.00439510,none
binance:6582450560,binance,0.00329634,none
kraken:105348451,kraken,0.40000217,none
kraken:105348452,kraken,17.94682260,none
kraken:105348453,kraken,21.65317251,none
binance:6582450563,binance,0.01579494,none
binance:6582450577,binance,0.00109878,none
binance:6582450578,binance,0.00219758,none
binance:6582450580,binance,0.03996851,none
binance:6582450581,binance,0.00329637,none
binance:6582450584,binance,0.36109042,none
binance:6582450586,binance,0.00329644,none
binance:6582450589,binance,0.12265507,none
binance:6582450590,binance,0.27470340,none
binance:6582450591,binance,0.13735170,none
binance:6582450592,binance,0.00796640,none
binance:6582450599,binance,0.00109881,none
binance:6582450600,binance,0.00329645,none
binance:6582450603,binance,0.00329645,none
binance:6582450606,binance,0.00549409,none
binance:6582450611,binance,0.00219764,double_billed
binance:6582450612,binance,0.11849263,rounding_error
binance:6582450616,binance,0.01145852,rate_misapplied
binance:6582450624,binance,0.00109883,none
binance:6582450625,binance,0.03996988,none
binance:6582450626,binance,0.00219768,none
binance:6582450628,binance,0.00329655,none
binance:6582450631,binance,0.00659310,none
binance:6582450637,binance,0.00833231,rounding_error
binance:6582450644,binance,0.00109885,none
binance:6582450645,binance,0.00549425,none
binance:6582450650,binance,0.00329655,none
coinbase:1073147222,coinbase,0.00700136,none
coinbase:1073147221,coinbase,11.64559174,none
binance:6582450653,binance,0.01236208,none
binance:6582450664,binance,0.00109885,none
binance:6582450665,binance,0.00549427,none
binance:6582450670,binance,0.01455984,none
binance:6582450683,binance,0.00329661,none
binance:6582450686,binance,0.11812860,none
binance:6582450687,binance,0.25280400,rounding_error
binance:6582450696,binance,0.00109887,none
binance:6582450697,binance,0.00233510,none
binance:6582450701,binance,0.00841056,rounding_error
binance:6582450709,binance,0.00109888,none
binance:6582450710,binance,0.00329667,none
binance:6582450713,binance,0.00796696,none
binance:6582450720,binance,0.00109889,none
binance:6582450721,binance,0.00151098,none
binance:6582450722,binance,0.00109890,none
binance:6582450723,binance,0.01016486,none
binance:6582450732,binance,0.00109890,none
coinbase:1073147223,coinbase,7.76372783,none
binance:6582450733,binance,0.00796706,none
binance:6582450740,binance,0.00109891,none
binance:6582450741,binance,0.00796713,none
binance:6582450748,binance,0.00109891,none
binance:6582450749,binance,0.00686822,none
binance:6582450755,binance,0.00109892,none
binance:6582450756,binance,0.00329676,none
coinbase:1073147224,coinbase,0.00700168,none
kraken:105348454,kraken,13.89544816,none
kraken:105348455,kraken,298.62523650,none
kraken:105348456,kraken,0.22015347,rate_misapplied
kraken:105348457,kraken,93.10555516,none
coinbase:1073147227,coinbase,4.14971270,none
coinbase:1073147226,coinbase,0.00070025,none
coinbase:1073147225,coinbase,0.00700201,none
binance:6582450759,binance,0.05906699,none
binance:6582450761,binance,0.00370886,none
binance:6582450763,binance,0.89493363,none
binance:6582450778,binance,0.00109892,none
binance:6582450779,binance,0.00233521,none
binance:6582450781,binance,0.00329688,none
binance:6582450784,binance,0.02005602,none
binance:6582450785,binance,0.18586161,none
binance:6582450804,binance,0.00109896,none
binance:6582450805,binance,0.00109897,none
binance:6582450806,binance,0.00219796,double_billed
binance:6582450807,binance,0.00219798,none
binance:6582450809,binance,0.00659400,double_billed
binance:6582450813,binance,0.04121262,none
coinbase:1073147228,coinbase,0.00000412,none
coinbase:1073147229,coinbase,0.00000412,none
coinbase:1073147230,coinbase,0.00002060,none
coinbase:1073147231,coinbase,0.00001336,rate_misapplied
coinbase:1073147232,coinbase,0.00004943,none
coinbase:1073147233,coinbase,0.00000412,none
coinbase:1073147234,coinbase,0.09461485,none
coinbase:1073147235,coinbase,0.00000412,none
coinbase:1073147237,coinbase,11.66749589,none
coinbase:1073147236,coinbase,18.03053358,none
binance:6582450818,binance,0.41212620,none
coinbase:1073147238,coinbase,0.00000412,none
coinbase:1073147250,coinbase,191.43525514,none
coinbase:1073147249,coinbase,114.28686282,none
coinbase:1073147247,coinbase,3.14971634,none
coinbase:1073147246,coinbase,2.51985575,none
coinbase:1073147245,coinbase,12.75830923,none
coinbase:1073147244,coinbase,8.23884120,none
coinbase:1073147243,coinbase,2.51997765,none
coinbase:1073147242,coinbase,8.23840986,rounding_error
coinbase:1073147241,coinbase,0.00839540,none
coinbase:1073147240,coinbase,23.52194644,none
coinbase:1073147239,coinbase,0.08238860,none
binance:6582450824,binance,0.13737540,none
binance:6582450825,binance,0.27475080,none
coinbase:1073147252,coinbase,0.30952052,none
coinbase:1073147253,coinbase,0.00000412,none
coinbase:1073147254,coinbase,0.41529212,none
binance:6582450826,binance,0.00178588,none
binance:6582450827,binance,0.04121262,none
coinbase:1073147255,coinbase,0.00000412,none
binance:6582450828,binance,2.00004816,none
binance:6582450832,binance,0.00137375,none
coinbase:1073147257,coinbase,47.04312546,none
coinbase:1073147256,coinbase,1.21811235,rate_misapplied
coinbase:1073147258,coinbase,0.00000412,none
coinbase:1073147259,coinbase,0.00002472,double_billed
coinbase:1073147260,coinbase,0.00002883,none
coinbase:1073147261,coinbase,2.84445010,none
binance:6582450834,binance,0.05989567,none
coinbase:1073147262,coinbase,0.00002471,none
coinbase:1073147263,coinbase,0.00000412,none
binance:6582450835,binance,0.00261013,none
coinbase:1073147265,coinbase,47.03925408,none
coinbase:1073147266,coinbase,0.00700201,none
binance:6582450838,binance,0.81958152,none
kraken:105348458,kraken,3.34865472,none
coinbase:1073147267,coinbase,0.00000412,none
binance:6582450853,binance,6.86877000,none
binance:6582450868,binance,0.04437225,none
coinbase:1073147268,coinbase,0.00000412,none
kraken:105348459,kraken,0.40000159,none
kraken:105348460,kraken,0.54922640,none
kraken:105348461,kraken,1.99595272,rounding_error
kraken:105348462,kraken,0.02800965,none
kraken:105348463,kraken,2.66497946,none
kraken:105348464,kraken,0.02868647,rounding_error
kraken:105348465,kraken,0.02800683,none
kraken:105348466,kraken,0.19165461,none
kraken:105348467,kraken,248.34996058,none
kraken:105348468,kraken,172.11551549,none
binance:6582450869,binance,0.01758405,none
coinbase:1073147269,coinbase,0.00000412,none
coinbase:1073147271,coinbase,0.58828972,none
coinbase:1073147270,coinbase,0.00700168,none
coinbase:1073147272,coinbase,0.00000412,none
binance:6582450870,binance,0.03310747,none
binance:6582450871,binance,0.11516996,rounding_error
binance:6582450872,binance,0.80337122,none
binance:6582450873,binance,2.94656453,none
binance:6582450889,binance,0.00109900,none
binance:6582450890,binance,0.00769283,none
binance:6582450897,binance,0.00549483,none
binance:6582450902,binance,0.00329690,none
binance:6582450905,binance,0.01098960,none
binance:6582450915,binance,0.00274740,none
binance:6582450918,binance,0.00851694,none
binance:6582450926,binance,0.00219790,none
binance:6582450928,binance,0.00109892,none
binance:6582450929,binance,0.00219784,none
binance:6582450931,binance,0.04656678,none
binance:6582450932,binance,0.06607262,none
binance:6582450939,binance,0.11044156,none
coinbase:1073147273,coinbase,0.00000412,none
binance:6582450954,binance,0.06236376,none
binance:6582450959,binance,0.00439568,none
binance:6582450962,binance,0.00219783,none
binance:6582450964,binance,0.00219783,none
binance:6582450966,binance,0.00109891,none
binance:6582450967,binance,0.00219781,none
binance:6582450969,binance,0.00219781,none
binance:6582450971,binance,0.00329665,none
coinbase:1073147275,coinbase,18.71942618,none
coinbase:1073147274,coinbase,66.33093588,rate_misapplied
coinbase:1073147276,coinbase,0.11158625,none
binance:6582450974,binance,0.41208126,none
binance:6582450975,binance,0.00096152,none
coinbase:1073147277,coinbase,0.00002471,none
coinbase:1073147278,coinbase,0.00001236,none
coinbase:1073147281,coinbase,17.88559564,none
coinbase:1073147280,coinbase,15.70706768,rounding_error
coinbase:1073147279,coinbase,27.29354004,none
coinbase:1073147282,coinbase,0.63719854,none
coinbase:1073147283,coinbase,5.83125034,none
coinbase:1073147284,coinbase,0.00000412,none
coinbase:1073147285,coinbase,0.00700557,none
coinbase:1073147286,coinbase,0.41502821,rounding_error
coinbase:1073147287,coinbase,0.00000412,none
coinbase:1073147288,coinbase,0.00497573,rounding_error
coinbase:1073147289,coinbase,0.00002471,none
binance:6582450976,binance,0.06634509,none
binance:6582450977,binance,0.33378582,none
binance:6582450992,binance,0.11812996,none
binance:6582450993,binance,4.01119898,none
binance:6582451001,binance,0.00659330,none
binance:6582451007,binance,0.00274718,none
binance:6582451010,binance,0.00425813,none
binance:6582451015,binance,0.00123621,none
binance:6582451016,binance,0.00329654,none
binance:6582451019,binance,0.01016432,none
binance:6582451028,binance,0.00109885,none
binance:6582451029,binance,0.00329654,none
binance:6582451032,binance,0.01002696,none
binance:6582451041,binance,0.00109884,none
binance:6582451042,binance,0.00109884,none
binance:6582451043,binance,0.00109883,none
binance:6582451044,binance,0.00233499,none
binance:6582451046,binance,0.00109882,none
binance:6582451047,binance,0.00219763,none
binance:6582451049,binance,0.00247232,none
binance:6582451050,binance,0.08089973,none
binance:6582451051,binance,0.01675682,none
binance:6582451066,binance,0.00879046,none
binance:6582451074,binance,0.00219759,none
binance:6582451076,binance,0.00020364,rounding_error
binance:6582451078,binance,0.01758061,none
binance:6582451094,binance,0.01098788,none
binance:6582451104,binance,0.06043301,none
coinbase:1073147294,coinbase,0.00045302,none
coinbase:1073147293,coinbase,0.00144144,none
coinbase:1073147292,coinbase,0.00045302,none
coinbase:1073147291,coinbase,94.06429712,double_billed
coinbase:1073147290,coinbase,12.41789983,none
binance:6582451105,binance,0.41204322,none
coinbase:1073147295,coinbase,0.00004942,none
kraken:105348469,kraken,0.04874273,none
binance:6582451114,binance,0.01277334,none
binance:6582451115,binance,0.01716847,none
coinbase:1073147296,coinbase,0.00007825,none
binance:6582451116,binance,0.63427196,none
coinbase:1073147297,coinbase,0.00004178,rate_misapplied
binance:6582451117,binance,0.00260961,none
binance:6582451118,binance,0.01030108,none
coinbase:1073147299,coinbase,4.95513410,none
coinbase:1073147300,coinbase,0.00000412,none
coinbase:1073147301,coinbase,0.00000412,none
binance:6582451119,binance,0.00302165,none
binance:6582451120,binance,0.19434705,none
binance:6582451134,binance,0.00659269,none
binance:6582451140,binance,0.00109877,none
binance:6582451141,binance,0.00123610,none
binance:6582451142,binance,0.00329623,none
binance:6582451145,binance,0.03845605,none
binance:6582451146,binance,0.00219749,none
coinbase:1073147303,coinbase,0.00000412,none
binance:6582451147,binance,0.23911416,none
binance:6582451170,binance,0.00769121,none
binance:6582451177,binance,0.00151077,none
binance:6582451178,binance,0.00123608,none
binance:6582451179,binance,0.00109873,none
binance:6582451180,binance,0.00329618,none
coinbase:1073147308,coinbase,50.79232763,none
coinbase:1073147307,coinbase,49.74425329,none
coinbase:1073147306,coinbase,11.75131449,none
coinbase:1073147305,coinbase,28.74539338,none
coinbase:1073147304,coinbase,0.00283514,rate_misapplied
binance:6582451183,binance,0.33524938,none
binance:6582451207,binance,0.01098728,none
binance:6582451217,binance,0.00233478,none
binance:6582451219,binance,0.00109872,none
binance:6582451220,binance,0.00549354,none
binance:6582451225,binance,0.00219741,none
binance:6582451227,binance,0.00219741,none
binance:6582451229,binance,0.00109870,none
binance:6582451230,binance,0.00247207,none
binance:6582451231,binance,0.00329607,none
binance:6582451234,binance,0.68668140,none
coinbase:1073147309,coinbase,0.00000824,double_billed
binance:6582451236,binance,0.03158734,none
coinbase:1073147310,coinbase,0.00000412,none
binance:6582451237,binance,0.00796550,none
coinbase:1073147311,coinbase,0.00000412,none
kraken:105348470,kraken,0.19991879,none
coinbase:1073147312,coinbase,0.00000412,none
coinbase:1073147313,coinbase,0.00000412,none
coinbase:1073147315,coinbase,0.02207652,rate_misapplied
coinbase:1073147314,coinbase,8.74420327,none
kraken:105348471,kraken,0.20008353,none
kraken:105348472,kraken,42.83385600,none
kraken:105348473,kraken,0.02800545,none
coinbase:1073147316,coinbase,0.00004118,none
coinbase:1073147317,coinbase,0.00000412,none
coinbase:1073147319,coinbase,0.02360059,none
coinbase:1073147318,coinbase,0.00695952,none
coinbase:1073147320,coinbase,0.00000412,none
coinbase:1073147322,coinbase,0.00235965,none
coinbase:1073147321,coinbase,0.00021414,none
coinbase:1073147323,coinbase,0.00003294,none
coinbase:1073147324,coinbase,0.00000412,none
coinbase:1073147327,coinbase,4.49418906,none
coinbase:1073147326,coinbase,0.00842555,none
coinbase:1073147325,coinbase,8.76536470,none
coinbase:1073147328,coinbase,0.12224455,none
binance:6582451238,binance,0.13719894,none
coinbase:1073147329,coinbase,0.00000412,none
coinbase:1073147330,coinbase,0.08535912,none
coinbase:1073147331,coinbase,0.00000412,none
coinbase:1073147332,coinbase,0.00000412,none
binance:6582451239,binance,0.02101245,none
coinbase:1073147333,coinbase,0.00003294,none
coinbase:1073147334,coinbase,0.00000412,none
coinbase:1073147335,coinbase,0.00000412,none
binance:6582451240,binance,0.00343341,none
coinbase:1073147336,coinbase,2.14960600,none
coinbase:1073147337,coinbase,0.00000412,none
binance:6582451241,binance,0.03790482,none
coinbase:1073147338,coinbase,0.00002471,none
binance:6582451242,binance,0.00219738,none
binance:6582451243,binance,0.00453913,rate_misapplied
binance:6582451244,binance,0.22385814,none
coinbase:1073147339,coinbase,0.00002471,none
binance:6582451245,binance,2.00002825,none
binance:6582451256,binance,0.30763327,none
binance:6582451257,binance,5.42476186,rounding_error
binance:6582451291,binance,0.00878952,none
binance:6582451299,binance,0.00274668,none
binance:6582451302,binance,0.00549337,none
binance:6582451308,binance,0.00274668,none
binance:6582451311,binance,0.00274668,none
binance:6582451315,binance,0.00412003,none
binance:6582451319,binance,0.01799078,none
binance:6582451335,binance,0.01757878,double_billed
binance:6582451343,binance,0.00233466,none
binance:6582451345,binance,0.00123599,none
binance:6582451346,binance,0.00329596,none
binance:6582451349,binance,0.00878922,none
binance:6582451357,binance,0.00329596,none
binance:6582451363,binance,0.00439461,none
binance:6582451367,binance,0.00329595,none
binance:6582451370,binance,0.00109865,none
binance:6582451371,binance,0.13842997,none
binance:6582451373,binance,0.00549325,none
